type,word_order,split,referent,time_bin_start_ms,mean_prop,sd_prop,n_trial_bins,lower,upper
pass,PAV,less_than_mean,patient,50,0.251613,0.420976,31,0.100394,0.402832
pass,PAV,less_than_mean,patient,100,0.227097,0.424376,31,0.074657,0.379537
pass,PAV,less_than_mean,patient,150,0.289032,0.439571,31,0.131134,0.446931
pass,PAV,less_than_mean,patient,200,0.463226,0.448229,31,0.302217,0.624234
pass,PAV,less_than_mean,patient,250,0.587742,0.476590,31,0.416546,0.758938
pass,PAV,less_than_mean,patient,300,0.593548,0.483994,31,0.419693,0.767404
pass,PAV,less_than_mean,patient,350,0.547097,0.483447,31,0.373437,0.720756
pass,PAV,less_than_mean,patient,400,0.548387,0.495574,31,0.370372,0.726403
pass,PAV,less_than_mean,patient,450,0.514839,0.488644,31,0.339313,0.690365
pass,PAV,less_than_mean,patient,500,0.472258,0.499858,31,0.292704,0.651812
pass,PAV,less_than_mean,patient,550,0.437419,0.478017,31,0.265711,0.609128
pass,PAV,less_than_mean,patient,600,0.493548,0.501289,31,0.313480,0.673617
pass,PAV,less_than_mean,patient,650,0.505161,0.500825,31,0.325260,0.685063
pass,PAV,less_than_mean,patient,700,0.376129,0.463333,31,0.209695,0.542563
pass,PAV,less_than_mean,patient,750,0.348387,0.459704,31,0.183257,0.513517
pass,PAV,less_than_mean,patient,800,0.313548,0.464425,31,0.146722,0.480375
pass,PAV,less_than_mean,patient,850,0.270968,0.442865,31,0.111886,0.430049
pass,PAV,less_than_mean,patient,900,0.241935,0.424212,31,0.089554,0.394317
pass,PAV,less_than_mean,patient,950,0.221935,0.413097,31,0.073547,0.370324
pass,PAV,less_than_mean,patient,1000,0.229677,0.402024,31,0.085266,0.374089
pass,PAV,less_than_mean,patient,1050,0.286452,0.441675,31,0.127797,0.445106
pass,PAV,less_than_mean,patient,1100,0.343226,0.471539,31,0.173844,0.512608
pass,PAV,less_than_mean,patient,1150,0.356774,0.485032,31,0.182546,0.531003
pass,PAV,less_than_mean,patient,1200,0.423871,0.486989,31,0.248940,0.598802
pass,PAV,less_than_mean,patient,1250,0.451613,0.471247,31,0.282336,0.620890
pass,PAV,less_than_mean,patient,1300,0.461290,0.491933,31,0.284583,0.637998
pass,PAV,less_than_mean,patient,1350,0.563871,0.492542,31,0.386945,0.740797
pass,PAV,less_than_mean,patient,1400,0.587097,0.482674,31,0.413715,0.760479
pass,PAV,less_than_mean,patient,1450,0.586452,0.479566,31,0.414186,0.758717
pass,PAV,less_than_mean,patient,1500,0.633548,0.471915,31,0.464032,0.803065
pass,PAV,less_than_mean,patient,1550,0.622581,0.476340,31,0.451474,0.793687
pass,PAV,less_than_mean,patient,1600,0.591613,0.481658,31,0.418596,0.764629
pass,PAV,less_than_mean,patient,1650,0.558065,0.497845,31,0.379233,0.736896
pass,PAV,less_than_mean,patient,1700,0.558065,0.472479,31,0.388345,0.727784
pass,PAV,less_than_mean,patient,1750,0.602581,0.479965,31,0.430172,0.774989
pass,PAV,less_than_mean,patient,1800,0.571613,0.495359,31,0.393675,0.749551
pass,PAV,less_than_mean,patient,1850,0.525161,0.500958,31,0.345212,0.705111
pass,PAV,less_than_mean,patient,1900,0.527097,0.500095,31,0.347457,0.706736
pass,PAV,less_than_mean,patient,1950,0.543226,0.477021,31,0.371875,0.714577
pass,PAV,less_than_mean,patient,2000,0.500645,0.484960,31,0.326442,0.674848
pass,PAV,less_than_mean,patient,2050,0.472903,0.492789,31,0.295888,0.649918
pass,PAV,less_than_mean,patient,2100,0.469677,0.486069,31,0.295076,0.644279
pass,PAV,less_than_mean,patient,2150,0.417419,0.486011,31,0.242839,0.592000
pass,PAV,less_than_mean,patient,2200,0.389032,0.483593,31,0.215320,0.562744
pass,PAV,less_than_mean,patient,2250,0.416129,0.481149,31,0.243295,0.588963
pass,PAV,less_than_mean,patient,2300,0.431613,0.489184,31,0.255893,0.607333
pass,PAV,less_than_mean,patient,2350,0.452903,0.480015,31,0.280477,0.625330
pass,PAV,less_than_mean,patient,2400,0.494194,0.500645,31,0.314357,0.674030
pass,PAV,less_than_mean,patient,2450,0.520645,0.503865,31,0.339652,0.701639
pass,PAV,less_than_mean,patient,2500,0.518710,0.505488,31,0.337133,0.700286
pass,PAV,less_than_mean,patient,2550,0.535484,0.496433,31,0.357160,0.713808
pass,PAV,less_than_mean,patient,2600,0.514839,0.506780,31,0.332798,0.696879
pass,PAV,less_than_mean,patient,2650,0.477419,0.494442,31,0.299810,0.655028
pass,PAV,less_than_mean,patient,2700,0.483226,0.491639,31,0.306624,0.659828
pass,PAV,less_than_mean,patient,2750,0.471613,0.499647,31,0.292134,0.651091
pass,PAV,less_than_mean,patient,2800,0.518710,0.494070,31,0.341235,0.696185
pass,PAV,less_than_mean,patient,2850,0.533548,0.498889,31,0.354342,0.712755
pass,PAV,less_than_mean,patient,2900,0.523871,0.489855,31,0.347910,0.699832
pass,PAV,less_than_mean,patient,2950,0.516129,0.508001,31,0.333650,0.698608
pass,PAV,less_than_mean,patient,3000,0.556774,0.489356,31,0.380992,0.732556
pass,PAV,less_than_mean,patient,3050,0.555484,0.499432,31,0.376083,0.734885
pass,PAV,less_than_mean,patient,3100,0.545806,0.481725,31,0.372766,0.718847
pass,PAV,less_than_mean,patient,3150,0.481290,0.494070,31,0.303815,0.658765
pass,PAV,less_than_mean,patient,3200,0.483871,0.508001,31,0.301392,0.666350
pass,PAV,less_than_mean,patient,3250,0.483871,0.508001,31,0.301392,0.666350
pass,PAV,less_than_mean,patient,3300,0.505806,0.501044,31,0.325826,0.685787
pass,PAV,more_than_mean,agent,0,0.431852,0.496147,27,0.240885,0.622819
pass,PAV,more_than_mean,agent,50,0.472593,0.490656,27,0.283739,0.661446
pass,PAV,more_than_mean,agent,100,0.518519,0.509175,27,0.322537,0.714500
pass,PAV,more_than_mean,agent,150,0.469630,0.478310,27,0.285528,0.653731
pass,PAV,more_than_mean,agent,200,0.336296,0.449000,27,0.163476,0.509117
pass,PAV,more_than_mean,agent,250,0.377037,0.481207,27,0.191820,0.562254
pass,PAV,more_than_mean,agent,300,0.402963,0.487654,27,0.215265,0.590661
pass,PAV,more_than_mean,agent,350,0.431852,0.465296,27,0.252759,0.610944
pass,PAV,more_than_mean,agent,400,0.509630,0.481452,27,0.324319,0.694941
pass,PAV,more_than_mean,agent,450,0.557778,0.488588,27,0.369720,0.745835
pass,PAV,more_than_mean,agent,500,0.588148,0.497479,27,0.396669,0.779628
pass,PAV,more_than_mean,agent,550,0.526667,0.497934,27,0.335012,0.718322
pass,PAV,more_than_mean,agent,600,0.524444,0.488462,27,0.336435,0.712453
pass,PAV,more_than_mean,agent,650,0.547407,0.489808,27,0.358880,0.735935
pass,PAV,more_than_mean,agent,700,0.649630,0.455408,27,0.474343,0.824916
pass,PAV,more_than_mean,agent,750,0.703704,0.465322,27,0.524601,0.882806
pass,PAV,more_than_mean,agent,800,0.715556,0.450550,27,0.542139,0.888972
pass,PAV,more_than_mean,agent,850,0.739259,0.445749,27,0.567691,0.910828
pass,PAV,more_than_mean,agent,900,0.714815,0.451241,27,0.541132,0.888497
pass,PAV,more_than_mean,agent,950,0.745185,0.437953,27,0.576617,0.913753
pass,PAV,more_than_mean,agent,1000,0.784444,0.407934,27,0.627431,0.941458
pass,PAV,more_than_mean,agent,1050,0.802963,0.392378,27,0.651937,0.953989
pass,PAV,more_than_mean,agent,1100,0.831852,0.361971,27,0.692529,0.971175
pass,PAV,more_than_mean,agent,1150,0.742222,0.402084,27,0.587460,0.896985
pass,PAV,more_than_mean,agent,1200,0.654815,0.468995,27,0.474298,0.835331
pass,PAV,more_than_mean,agent,1250,0.625185,0.474960,27,0.442373,0.807998
pass,PAV,more_than_mean,agent,1300,0.662963,0.464616,27,0.484132,0.841794
pass,PAV,more_than_mean,agent,1350,0.658519,0.454683,27,0.483511,0.833526
pass,PAV,more_than_mean,agent,1400,0.560000,0.480256,27,0.375149,0.744851
pass,PAV,more_than_mean,agent,1450,0.503704,0.500370,27,0.311111,0.696296
pass,PAV,more_than_mean,agent,1500,0.452593,0.478592,27,0.268382,0.636803
pass,PAV,more_than_mean,agent,1550,0.445926,0.486963,27,0.258494,0.633358
pass,PAV,more_than_mean,agent,1600,0.466667,0.499230,27,0.274513,0.658820
pass,PAV,more_than_mean,agent,1650,0.454074,0.498731,27,0.262112,0.646036
pass,PAV,more_than_mean,agent,1700,0.471111,0.500994,27,0.278278,0.663944
pass,PAV,more_than_mean,agent,1750,0.398519,0.468580,27,0.218162,0.578875
pass,PAV,more_than_mean,agent,1800,0.360000,0.481152,27,0.174804,0.545196
pass,PAV,more_than_mean,agent,1850,0.333333,0.480384,27,0.148433,0.518233
pass,PAV,more_than_mean,agent,1900,0.333333,0.480384,27,0.148433,0.518233
pass,PAV,more_than_mean,agent,1950,0.314074,0.462728,27,0.135970,0.492178
pass,PAV,more_than_mean,agent,2000,0.284444,0.450550,27,0.111028,0.457861
pass,PAV,more_than_mean,agent,2050,0.250370,0.418141,27,0.089428,0.411313
pass,PAV,more_than_mean,agent,2100,0.222222,0.423659,27,0.059156,0.385289
pass,PAV,more_than_mean,agent,2150,0.219259,0.418256,27,0.058273,0.380246
pass,PAV,more_than_mean,agent,2200,0.200000,0.396135,27,0.047528,0.352472
pass,PAV,more_than_mean,agent,2250,0.270370,0.433283,27,0.103600,0.437141
pass,PAV,more_than_mean,agent,2300,0.332593,0.479331,27,0.148098,0.517087
pass,PAV,more_than_mean,agent,2350,0.361481,0.472080,27,0.179778,0.543185
pass,PAV,more_than_mean,agent,2400,0.434074,0.487184,27,0.246557,0.621591
pass,PAV,more_than_mean,agent,2450,0.481481,0.509175,27,0.285500,0.677463
pass,PAV,more_than_mean,agent,2500,0.480741,0.486605,27,0.293447,0.668035
pass,PAV,more_than_mean,agent,2550,0.448148,0.494221,27,0.257923,0.638374
pass,PAV,more_than_mean,agent,2600,0.429630,0.495219,27,0.239020,0.620240
pass,PAV,more_than_mean,agent,2650,0.414074,0.496257,27,0.223065,0.605084
pass,PAV,more_than_mean,agent,2700,0.413333,0.496635,27,0.222178,0.604488
pass,PAV,more_than_mean,agent,2750,0.381481,0.486777,27,0.194121,0.568842
pass,PAV,more_than_mean,agent,2800,0.398519,0.489361,27,0.210163,0.586874
pass,PAV,more_than_mean,agent,2850,0.441481,0.486808,27,0.254109,0.628854
pass,PAV,more_than_mean,agent,2900,0.469630,0.480716,27,0.284602,0.654657
pass,PAV,more_than_mean,agent,2950,0.455556,0.489091,27,0.267304,0.643807
pass,PAV,more_than_mean,agent,3000,0.417037,0.474056,27,0.234573,0.599501
pass,PAV,more_than_mean,agent,3050,0.345926,0.473898,27,0.163523,0.528329
pass,PAV,more_than_mean,agent,3100,0.391111,0.462513,27,0.213090,0.569132
pass,PAV,more_than_mean,agent,3150,0.442222,0.503964,27,0.248246,0.636198
pass,PAV,more_than_mean,agent,3200,0.409630,0.498964,27,0.217578,0.601681
pass,PAV,more_than_mean,agent,3250,0.431111,0.487894,27,0.243320,0.618902
pass,PAV,more_than_mean,agent,3300,0.444444,0.477762,27,0.260554,0.628335
pass,PAV,more_than_mean,agent,3350,0.370370,0.492103,27,0.180960,0.559781
pass,PAV,more_than_mean,agent,3400,0.422963,0.490673,27,0.234103,0.611823
pass,PAV,more_than_mean,agent,3450,0.497037,0.500237,27,0.304496,0.689578
pass,PAV,more_than_mean,agent,3500,0.481481,0.484051,27,0.295170,0.667793
pass,PAV,more_than_mean,agent,3550,0.528148,0.488270,27,0.340213,0.716084
pass,PAV,more_than_mean,agent,3600,0.562222,0.487011,27,0.374772,0.749673
pass,PAV,more_than_mean,agent,3650,0.628889,0.463808,27,0.450369,0.807409
pass,PAV,more_than_mean,agent,3700,0.720741,0.440995,27,0.551002,0.890480
pass,PAV,more_than_mean,agent,3750,0.688889,0.456486,27,0.513187,0.864590
pass,PAV,more_than_mean,agent,3800,0.651852,0.475856,27,0.468695,0.835009
pass,PAV,more_than_mean,agent,3850,0.643704,0.475946,27,0.460512,0.826895
pass,PAV,more_than_mean,agent,3900,0.614815,0.486513,27,0.427556,0.802074
pass,PAV,more_than_mean,agent,3950,0.597778,0.495032,27,0.407240,0.788316
pass,PAV,more_than_mean,agent,4000,0.576296,0.487570,27,0.388631,0.763962
pass,PAV,more_than_mean,agent,4050,0.641481,0.468941,27,0.460986,0.821977
pass,PAV,more_than_mean,agent,4100,0.610370,0.475212,27,0.427461,0.793280
pass,PAV,more_than_mean,agent,4150,0.563704,0.486369,27,0.376500,0.750907
pass,PAV,more_than_mean,agent,4200,0.450370,0.488211,27,0.262458,0.638283
pass,PAV,more_than_mean,agent,4250,0.418519,0.493494,27,0.228573,0.608464
pass,PAV,more_than_mean,agent,4300,0.445926,0.481338,27,0.260659,0.631193
pass,PAV,more_than_mean,agent,4350,0.494074,0.492835,27,0.304382,0.683766
pass,PAV,more_than_mean,agent,4400,0.462222,0.498531,27,0.270337,0.654107
pass,PAV,more_than_mean,agent,4450,0.444444,0.506370,27,0.249543,0.639346
pass,PAV,more_than_mean,agent,4500,0.444444,0.506370,27,0.249543,0.639346
pass,PAV,more_than_mean,agent,4550,0.481481,0.509175,27,0.285500,0.677463
pass,PAV,more_than_mean,agent,4600,0.489630,0.487107,27,0.302142,0.677117
pass,PAV,more_than_mean,agent,4650,0.525926,0.501561,27,0.332875,0.718977
pass,PAV,more_than_mean,agent,4700,0.513333,0.486653,27,0.326021,0.700646
pass,PAV,more_than_mean,agent,4750,0.518519,0.509175,27,0.322537,0.714500
pass,PAV,more_than_mean,agent,4800,0.520000,0.502302,27,0.326664,0.713336
pass,PAV,more_than_mean,agent,4850,0.477778,0.488052,27,0.289926,0.665629
pass,PAV,more_than_mean,patient,0,0.405926,0.482424,27,0.220241,0.591611
pass,PAV,more_than_mean,patient,50,0.379259,0.475798,27,0.196124,0.562394
pass,PAV,more_than_mean,patient,100,0.376296,0.488421,27,0.188303,0.564290
pass,PAV,more_than_mean,patient,150,0.434815,0.464711,27,0.255947,0.613682
pass,PAV,more_than_mean,patient,200,0.560000,0.481504,27,0.374669,0.745331
pass,PAV,more_than_mean,patient,250,0.574074,0.488477,27,0.386059,0.762089
pass,PAV,more_than_mean,patient,300,0.591852,0.483934,27,0.405585,0.778118
pass,PAV,more_than_mean,patient,350,0.520000,0.461336,27,0.342432,0.697568
pass,PAV,more_than_mean,patient,400,0.453333,0.479198,27,0.268890,0.637777
pass,PAV,more_than_mean,patient,450,0.424444,0.476084,27,0.241199,0.607689
pass,PAV,more_than_mean,patient,500,0.411852,0.497479,27,0.220372,0.603331
pass,PAV,more_than_mean,patient,550,0.473333,0.497934,27,0.281678,0.664988
pass,PAV,more_than_mean,patient,600,0.460000,0.496914,27,0.268738,0.651262
pass,PAV,more_than_mean,patient,650,0.415556,0.484604,27,0.229031,0.602080
pass,PAV,more_than_mean,patient,700,0.330370,0.458606,27,0.153853,0.506888
pass,PAV,more_than_mean,patient,750,0.296296,0.465322,27,0.117194,0.475399
pass,PAV,more_than_mean,patient,800,0.284444,0.450550,27,0.111028,0.457861
pass,PAV,more_than_mean,patient,850,0.260741,0.445749,27,0.089172,0.432309
pass,PAV,more_than_mean,patient,900,0.285185,0.451241,27,0.111503,0.458868
pass,PAV,more_than_mean,patient,950,0.244444,0.426230,27,0.080389,0.408500
pass,PAV,more_than_mean,patient,1000,0.209630,0.397119,27,0.056778,0.362481
pass,PAV,more_than_mean,patient,1050,0.183704,0.392743,27,0.032537,0.334871
pass,PAV,more_than_mean,patient,1100,0.125185,0.323519,27,0.000663,0.249708
pass,PAV,more_than_mean,patient,1150,0.131111,0.304648,27,0.013852,0.248370
pass,PAV,more_than_mean,patient,1200,0.202963,0.397984,27,0.049779,0.356147
pass,PAV,more_than_mean,patient,1250,0.254815,0.439461,27,0.085666,0.423963
pass,PAV,more_than_mean,patient,1300,0.253333,0.433199,27,0.086595,0.420072
pass,PAV,more_than_mean,patient,1350,0.264444,0.433531,27,0.097578,0.431310
pass,PAV,more_than_mean,patient,1400,0.308148,0.453474,27,0.133606,0.482690
pass,PAV,more_than_mean,patient,1450,0.371111,0.473362,27,0.188914,0.553308
pass,PAV,more_than_mean,patient,1500,0.471852,0.478885,27,0.287529,0.656175
pass,PAV,more_than_mean,patient,1550,0.492593,0.492939,27,0.302860,0.682325
pass,PAV,more_than_mean,patient,1600,0.459259,0.498659,27,0.267325,0.651193
pass,PAV,more_than_mean,patient,1650,0.443704,0.497626,27,0.252167,0.635240
pass,PAV,more_than_mean,patient,1700,0.488889,0.498901,27,0.296862,0.680916
pass,PAV,more_than_mean,patient,1750,0.583704,0.461937,27,0.405904,0.761503
pass,PAV,more_than_mean,patient,1800,0.640000,0.481152,27,0.454804,0.825196
pass,PAV,more_than_mean,patient,1850,0.666667,0.480384,27,0.481767,0.851567
pass,PAV,more_than_mean,patient,1900,0.637037,0.474056,27,0.454573,0.819501
pass,PAV,more_than_mean,patient,1950,0.582963,0.495043,27,0.392421,0.773505
pass,PAV,more_than_mean,patient,2000,0.603704,0.477752,27,0.419817,0.787591
pass,PAV,more_than_mean,patient,2050,0.699259,0.435271,27,0.531723,0.866795
pass,PAV,more_than_mean,patient,2100,0.719259,0.447574,27,0.546988,0.891531
pass,PAV,more_than_mean,patient,2150,0.714074,0.437047,27,0.545855,0.882293
pass,PAV,more_than_mean,patient,2200,0.733333,0.423211,27,0.570439,0.896227
pass,PAV,more_than_mean,patient,2250,0.675556,0.448256,27,0.503022,0.848089
pass,PAV,more_than_mean,patient,2300,0.638519,0.482013,27,0.452992,0.824045
pass,PAV,more_than_mean,patient,2350,0.638519,0.472080,27,0.456815,0.820222
pass,PAV,more_than_mean,patient,2400,0.565926,0.487184,27,0.378409,0.753443
pass,PAV,more_than_mean,patient,2450,0.518519,0.509175,27,0.322537,0.714500
pass,PAV,more_than_mean,patient,2500,0.519259,0.486605,27,0.331965,0.706553
pass,PAV,more_than_mean,patient,2550,0.510370,0.495250,27,0.319748,0.700992
pass,PAV,more_than_mean,patient,2600,0.496296,0.500370,27,0.303704,0.688889
pass,PAV,more_than_mean,patient,2650,0.518519,0.509175,27,0.322537,0.714500
pass,PAV,more_than_mean,patient,2700,0.549630,0.501885,27,0.356454,0.742805
pass,PAV,more_than_mean,patient,2750,0.555556,0.506370,27,0.360654,0.750457
pass,PAV,more_than_mean,patient,2800,0.522963,0.503670,27,0.329100,0.716826
pass,PAV,more_than_mean,patient,2850,0.463704,0.479263,27,0.279235,0.648172
pass,PAV,more_than_mean,patient,2900,0.474074,0.490865,27,0.285140,0.663008
pass,PAV,more_than_mean,patient,2950,0.507407,0.491126,27,0.318373,0.696442
pass,PAV,more_than_mean,patient,3000,0.505926,0.500947,27,0.313111,0.698741
pass,PAV,more_than_mean,patient,3050,0.532593,0.491157,27,0.343546,0.721639
pass,PAV,more_than_mean,patient,3100,0.481481,0.490335,27,0.292751,0.670212
pass,PAV,more_than_mean,patient,3150,0.444444,0.506370,27,0.249543,0.639346
pass,PAV,more_than_mean,patient,3200,0.444444,0.506370,27,0.249543,0.639346
pass,PAV,more_than_mean,patient,3250,0.484444,0.502496,27,0.291034,0.677855
pass,PAV,more_than_mean,patient,3300,0.458519,0.496044,27,0.267591,0.649446
pass,PAV,more_than_mean,patient,3350,0.481481,0.509175,27,0.285500,0.677463
pass,PAV,more_than_mean,patient,3400,0.441481,0.478489,27,0.257311,0.625652
pass,PAV,more_than_mean,patient,3450,0.339259,0.462651,27,0.161185,0.517334
pass,PAV,more_than_mean,patient,3500,0.339259,0.450179,27,0.165985,0.512533
pass,PAV,more_than_mean,patient,3550,0.352593,0.468685,27,0.172195,0.532990
pass,PAV,more_than_mean,patient,3600,0.272593,0.443904,27,0.101734,0.443451
pass,PAV,more_than_mean,patient,3650,0.202963,0.391710,27,0.052194,0.353732
pass,PAV,more_than_mean,patient,3700,0.222222,0.423659,27,0.059156,0.385289
pass,PAV,more_than_mean,patient,3750,0.218519,0.413798,27,0.059248,0.377789
pass,PAV,more_than_mean,patient,3800,0.226667,0.421864,27,0.064291,0.389042
pass,PAV,more_than_mean,patient,3850,0.259259,0.446576,27,0.087372,0.431146
pass,PAV,more_than_mean,patient,3900,0.259259,0.446576,27,0.087372,0.431146
pass,PAV,more_than_mean,patient,3950,0.264444,0.444257,27,0.093450,0.435439
pass,PAV,more_than_mean,patient,4000,0.347407,0.466283,27,0.167935,0.526880
pass,PAV,more_than_mean,patient,4050,0.317778,0.457899,27,0.141532,0.494023
pass,PAV,more_than_mean,patient,4100,0.317037,0.430445,27,0.151359,0.482716
pass,PAV,more_than_mean,patient,4150,0.314815,0.463020,27,0.136598,0.493031
pass,PAV,more_than_mean,patient,4200,0.349630,0.476086,27,0.166384,0.532875
pass,PAV,more_than_mean,patient,4250,0.370370,0.492103,27,0.180960,0.559781
pass,PAV,more_than_mean,patient,4300,0.344444,0.456756,27,0.168639,0.520250
pass,PAV,more_than_mean,patient,4350,0.372593,0.485074,27,0.185887,0.559298
pass,PAV,more_than_mean,patient,4400,0.409630,0.498964,27,0.217578,0.601681
pass,PAV,more_than_mean,patient,4450,0.377778,0.487516,27,0.190133,0.565423
pass,PAV,more_than_mean,patient,4500,0.342222,0.476181,27,0.158940,0.525505
pass,PAV,more_than_mean,patient,4550,0.336296,0.478492,27,0.152124,0.520468
pass,PAV,more_than_mean,patient,4600,0.387407,0.482275,27,0.201780,0.573035
pass,PAV,more_than_mean,patient,4650,0.362222,0.483014,27,0.176310,0.548134
pass,PAV,more_than_mean,patient,4700,0.333333,0.480384,27,0.148433,0.518233
pass,PAV,more_than_mean,patient,4750,0.333333,0.480384,27,0.148433,0.518233
pass,PAV,more_than_mean,patient,4800,0.334815,0.471221,27,0.153442,0.516188
pass,PAV,more_than_mean,patient,4850,0.367407,0.475529,27,0.184376,0.550439
